"","id","hhid","prov","male","age","marriage","edu","work","industry","insurance","rural","t_income","total_asset","t_asset","net_asset","fina_asset","risk_aver_a","finknow_int_a","finknow_inf_a","finknow_risk_a"
"2108","2017028487_1","2017028487","浙江省",1,79,0,3,0,0,1,1,7.6096144001441,1312500,14.0874442734479,13.9660834164436,5500,5,2,2,0
"2109","2017028505_1","2017028505","安徽省",0,77,0,3,0,0,1,0,8.1605182474775,318353,12.6709161089912,12.6709161089912,3008,5,2,2,0
"2110","2017028537_1","2017028537","浙江省",1,45,1,5,0,0,1,0,12.8137164024762,1847705,14.4294548864066,14.4294548864066,1629755,3,1,1,0
"2111","2017028587_1","2017028587","上海市",0,61,1,2,0,0,1,0,10.6345501325586,3225145,14.9864884684416,14.9864884684416,197144,4,2,1,1
"2112","2017028592_1","2017028592","上海市",1,27,0,6,1,6,1,0,12.2572409321046,2508500,14.7351955229064,14.2266263375813,178000,3,0,1,2
"2113","2017028602_2","2017028602","安徽省",1,51,1,3,1,0,1,0,11.8561746858705,182813,12.1162190514473,12.082135084577,13583,5,2,2,0
"2114","2017028616_1","2017028616","上海市",1,75,1,2,0,0,1,1,10.1821793331498,184478,12.1252854941605,12.1252854941605,9500,5,2,2,0
"2115","2017028742_3","2017028742","安徽省",1,44,1,2,1,4,1,0,11.8944393522559,921635,13.7339045456332,13.6190515364944,27635,2,2,1,2
"2116","2017028745_1","2017028745","上海市",0,75,1,5,0,0,1,0,11.5302741033048,6716701,15.7201076693383,15.7201076693383,668700,4,1,1,1
"2117","2017028762_2","2017028762","江苏省",1,34,1,3,0,0,0,1,7.60439634879634,263178,12.4805858883136,12.269882776456,2300,5,2,2,2
"2118","2017028911_1","2017028911","江苏省",1,74,1,2,0,0,1,0,11.9790641152668,6418663,15.6747203985263,15.6283391723775,243663,3,1,0,0
"2119","2017028991_1","2017028991","江苏省",1,63,0,2,0,0,0,0,0,914,6.81783057145415,6.81783057145415,914,3,0,1,2
"2120","2017029017_1","2017029017","浙江省",1,53,1,2,1,0,1,0,10.5107227515497,847168,13.6496543010734,13.6496543010734,86300,5,2,2,0
"2121","2017029020_7","2017029020","安徽省",1,76,1,3,1,0,1,1,10.5560470861143,208990,12.2500416829123,12.2500416829123,2000,5,2,0,0
"2122","2017029091_31","2017029091","江苏省",1,43,1,6,1,5,1,0,11.6586003263164,4889973,15.4026973399634,15.4026973399634,354973,5,2,2,0
"2123","2017029125_2","2017029125","上海市",1,74,1,2,0,0,1,0,11.3385720778255,3716200,15.1282121987808,15.1282121987808,5000,5,2,2,0
"2124","2017029276_3","2017029276","安徽省",1,79,1,2,1,0,1,1,11.3436306900163,146269,11.8932026711859,11.8932026711859,31632,4,2,2,0
"2125","2017029373_1","2017029373","上海市",0,90,1,3,0,0,1,0,11.9978177067097,8076100,15.9044196407057,15.9044196407057,50600,5,0,2,0
"2126","2017029377_1","2017029377","浙江省",1,58,0,3,1,5,1,0,11.407759374855,2606487,14.7735138956467,14.4068946333081,35660,5,0,1,0
"2127","2017029391_3","2017029391","上海市",1,56,1,4,1,5,1,0,12.8130871538355,6993548,15.7604985676941,15.7417350671658,1852448,4,1,1,1
"2128","2017029396_1","2017029396","上海市",1,51,1,3,1,13,1,1,11.1591035900139,5189419,15.4621323028255,15.4621323028255,225419,5,0,2,0
"2129","2017029595_2","2017029595","上海市",1,62,0,3,1,12,1,1,12.306515087264,7275086,15.7999661922578,15.6552798870035,279830,3,1,1,0
"2130","2017029612_1","2017029612","安徽省",1,63,1,4,0,0,1,0,12.0539407598993,1258540.75,14.0454634728505,14.0454634728505,150040.6875,5,0,1,0
"2131","2017029722_1","2017029722","上海市",1,65,1,3,0,0,1,0,11.4301849548312,3441346,15.0513732318897,15.0513732318897,397285.125,5,2,2,0
"2132","2017029739_1","2017029739","浙江省",1,57,1,3,1,12,1,0,11.022719128407,250560.609375,12.4314561238338,12.4314561238338,249360.609375,3,1,1,0
"2133","2017029745_1","2017029745","上海市",1,35,1,4,1,5,1,0,11.4721737804782,736487,13.5096468636768,13.5096468636768,5750,5,2,2,0
"2134","2017029759_1","2017029759","安徽省",1,65,1,2,1,0,1,0,10.5074755967763,629052,13.3519692031717,13.2725955326897,4452,5,1,0,2
"2135","2017029826_1","2017029826","浙江省",1,59,1,3,1,13,1,0,11.7843180817054,1824993,14.4170867093749,14.319957279726,425842,5,0,1,2
"2136","2017030015_1","2017030015","上海市",0,74,0,4,0,0,1,0,10.9590879506109,323850,12.6880357246111,12.6880357246111,314000,5,1,1,0
"2137","2017030099_1","2017030099","江苏省",1,52,1,3,1,3,1,1,11.0744205027839,180028,12.1008676733304,11.5132054257775,1150,4,1,1,0
"2138","2017030126_3","2017030126","江苏省",1,54,1,3,1,10,1,1,11.0191208255385,1004258,13.8197595183337,13.817267014491,246552,5,2,2,0
"2139","2017030172_1","2017030172","浙江省",0,64,0,2,0,0,1,0,10.2399629281033,405898,12.9138571754928,12.9138571754928,1025,5,0,0,2
"2140","2017030207_1","2017030207","浙江省",0,55,1,4,1,7,1,0,12.1345390491335,2119529,14.5667044521535,14.5667044521535,536829,5,1,2,0
"2141","2017030224_1","2017030224","上海市",1,68,1,6,0,0,1,0,11.5225638659902,3820206,15.1558149058303,15.1558149058303,60906,4,1,0,0
"2142","2017030226_1","2017030226","安徽省",1,79,1,5,0,0,1,0,11.2822536472352,932600,13.7457316633564,13.7457316633564,210000,3,1,1,2
"2143","2017030346_1","2017030346","江苏省",0,54,1,2,0,0,1,0,7.60090245954208,816250,13.6124759595728,13.6124759595728,3000,5,2,2,0
"2144","2017030463_1","2017030463","安徽省",1,63,0,2,1,0,1,1,5.76832099579377,201410,12.2130979104669,12.2130979104669,1410,5,2,2,2
"2145","2017030585_1","2017030585","江苏省",1,69,1,3,1,0,1,1,9.37177871785371,720125,13.4871800870347,13.4871800870347,80725,5,1,2,0
"2146","2017030610_2","2017030610","浙江省",1,56,1,4,1,11,1,0,11.1853584588195,1666566,14.3262757799061,14.3262757799061,52840,3,2,2,0
"2147","2017030798_2","2017030798","江苏省",1,41,1,7,1,11,1,0,12.2823505830338,1401500,14.153053649587,14.153053649587,296500,4,1,1,2
"2148","2017030857_1","2017030857","上海市",0,72,1,2,0,0,1,1,8.57546209954021,4010795,15.204500033997,15.204500033997,845,1,1,0,0
"2149","2017030893_1","2017030893","浙江省",1,78,1,2,0,0,1,0,10.7557729544344,101750,11.5302741033048,11.5302741033048,2500,5,2,2,2
"2150","2017030911_2","2017030911","上海市",0,54,0,3,1,13,1,0,13.0053373051788,19339600,16.7776653652523,16.7764753878249,1061768,3,0,1,1
"2151","2017031043_1","2017031043","浙江省",0,66,1,3,0,0,1,0,11.7905041698593,4344749,15.2844785474641,15.2844785474641,918148.875,4,0,1,1
"2152","2017031193_2","2017031193","江苏省",1,45,1,3,1,7777,1,0,11.6854323483758,701470,13.4609334121077,13.3438575692728,127020,5,2,1,0
"2153","2017031221_31","2017031221","上海市",1,35,1,7,1,6,1,0,12.2713921116508,3670400,15.1158112059172,14.9502618932483,516800,3,1,1,1
"2154","2017031244_31","2017031244","安徽省",1,57,1,4,0,0,0,1,8.41759382619348,165090,12.0142460587219,11.9517608725535,10284,5,2,2,0
"2155","2017031246_1","2017031246","上海市",1,55,1,4,1,2,1,0,11.3771057418277,2879900,14.8732661292871,14.8732661292871,259000,5,0,2,2
"2156","2017031304_1","2017031304","江苏省",1,53,1,3,1,0,1,1,9.82244017368281,1055053,13.8691015605973,13.6360357453464,17997,5,0,0,0
"2157","2017031317_1","2017031317","上海市",1,70,0,3,0,0,1,0,9.82741611558483,13056,9.47700307720389,9.47700307720389,10786,5,0,1,0
"2158","2017031395_1","2017031395","浙江省",0,50,1,2,1,0,1,0,10.8321020340991,663600,13.4054348372984,13.4054348372984,277700,3,0,1,2
"2159","2017031433_31","2017031433","浙江省",0,62,0,4,0,0,1,0,11.4399245720857,1195158,13.993788952181,13.993788952181,15100,3,0,2,0
"2160","2017031449_1","2017031449","安徽省",1,65,1,3,1,0,1,1,10.0451390129949,1615148,14.294937151307,14.2090029448992,3548,5,1,1,0
"2161","2017031644_1","2017031644","浙江省",1,43,1,4,1,0,1,0,11.6829635545973,4399760,15.2970605519463,15.2970605519463,260160,5,0,1,2
"2162","2017031698_1","2017031698","江苏省",1,56,1,4,1,6,1,0,11.6130965387365,1107246,13.9173864092253,13.9173864092253,224246,4,0,0,2
"2163","2017031728_2","2017031728","浙江省",1,73,1,2,1,0,1,0,11.2667166749047,343115,12.7458209469232,12.7458209469232,155631,3,2,0,2
"2164","2017031736_33","2017031736","安徽省",1,50,1,3,1,0,1,1,10.6989656641935,816580,13.6128801657724,13.6128801657724,41480,5,1,2,0
"2165","2017031928_33","2017031928","浙江省",1,32,1,4,1,0,1,0,11.9750859167549,922200,13.7345173987547,13.7345173987547,188600,3,1,1,1
"2166","2017031956_2","2017031956","浙江省",1,43,1,3,1,0,1,0,7.31920245876785,2147447,14.5797902526757,14.3405035489675,110351,5,2,0,0
"2167","2017031960_1","2017031960","上海市",0,77,1,5,0,0,1,0,11.5134503272059,2201950,14.6048538893766,14.6048538893766,183500,4,1,1,0
"2168","2017032198_1","2017032198","上海市",1,62,1,4,0,0,1,0,11.6744063558923,3241050,14.9914079093419,14.9914079093419,166500,5,2,2,0
"2169","2017032220_1","2017032220","上海市",0,58,1,4,0,0,1,0,12.4817372497279,5270367,15.4776105575615,15.4776105575615,700867,5,2,1,0
"2170","2017032459_1","2017032459","上海市",0,62,1,4,0,0,1,0,11.6814016149421,7150143,15.7826429144702,15.7826429144702,704642.75,5,0,1,1
"2171","2017032513_31","2017032513","上海市",1,51,1,4,1,2,1,0,12.8197923457921,8666453,15.9749701531676,15.9749701531676,1774306,3,0,1,1
"2172","2017032663_1","2017032663","上海市",1,68,1,6,0,0,1,0,11.3385720778255,3322900,15.0163484535947,15.0163484535947,40,5,1,1,0
"2173","2017032812_2","2017032812","浙江省",1,36,1,7,1,6,1,0,12.8903304322442,4097465,15.2258790477699,15.2258790477699,1048215,3,0,1,1
"2174","2017032832_1","2017032832","浙江省",0,65,0,3,0,0,1,0,10.9331069697173,1847305.75,14.4292387841928,14.4292387841928,317305.8125,3,2,2,1
"2175","2017032868_2","2017032868","安徽省",0,57,1,1,0,0,1,0,10.4801009168401,135841.625,11.8192449640767,11.8192449640767,132241.625,5,2,0,0
"2176","2017032976_2","2017032976","浙江省",1,64,1,2,0,0,1,0,11.1206233433883,1570338.25,14.2668015999792,14.2668015999792,203338.3125,5,0,0,0
"2177","2017033012_2","2017033012","安徽省",1,43,1,3,1,6,1,1,11.1628004518952,411160,12.9267377121269,12.9181887726377,67360,5,2,2,0
"2178","2017033076_2","2017033076","上海市",1,47,1,5,1,2,1,0,12.8798484058108,6904976,15.7477528690773,15.72454567489,364476,3,0,0,0
"2179","2017033112_2","2017033112","上海市",1,56,1,6,1,2,1,0,11.0032658278442,2062735,14.5395433300943,14.5395433300943,132000,5,2,2,2
"2180","2017033148_2","2017033148","上海市",0,72,1,5,0,0,1,1,13.4190696093707,11882943,16.2906145684922,16.2906145684922,6080486,1,0,1,0
"2181","2017033200_1","2017033200","江苏省",1,54,1,2,1,8,1,1,11.5698444056943,266319,12.4924501173605,12.1298339434444,59202,5,2,2,0
"2182","2017033201_1","2017033201","浙江省",0,62,1,3,0,0,1,0,12.4965624133388,2590180.5,14.7672381223671,14.7672381223671,743680.5625,5,1,1,0
"2183","2017033314_2","2017033314","浙江省",1,57,1,6,1,11,1,0,12.0198936584089,2222827,14.614290367156,14.614290367156,606227,5,0,1,1
"2184","2017033315_1","2017033315","上海市",0,83,0,2,0,0,1,0,10.8091722386231,2044150,14.5304926131317,14.5304926131317,37000,5,2,1,0
"2185","2017033375_1","2017033375","上海市",0,55,1,4,0,0,1,0,11.8455653675712,6316786.5,15.6587211716209,15.6587211716209,303536.4375,5,1,1,2
"2186","2017033377_2","2017033377","上海市",1,67,1,3,0,0,1,0,5.34710753071747,3090120,14.9437204830713,14.9437204830713,82620,4,1,1,0
"2187","2017033412_2","2017033412","上海市",0,27,0,7,1,13,1,0,12.6331785597293,14003735,16.4548346377128,16.4526900541248,932735.3125,4,0,1,1
"2188","2017033478_2","2017033478","安徽省",1,48,1,3,1,0,1,1,10.3689025450727,222095,12.3108604972473,12.3108604972473,8445,5,1,1,2
"2189","2017033500_1","2017033500","上海市",1,92,0,3,0,0,1,0,11.0235351219243,2011800,14.5145404016824,14.5145404016824,300,5,2,2,0
"2190","2017033503_1","2017033503","江苏省",0,56,1,4,0,0,1,0,11.7503702641952,4459642,15.3105790517162,15.3105790517162,133053,5,2,1,0
"2191","2017033612_1","2017033612","安徽省",1,76,1,2,1,0,1,1,-8.53699581871242,16501,9.7111762641128,9.7111762641128,500,5,2,2,0
"2192","2017033629_2","2017033629","上海市",1,70,1,4,0,0,1,0,11.5575364472019,3750707,15.1374549135098,15.1374549135098,181207,5,1,1,0
"2193","2017033637_1","2017033637","上海市",0,68,1,3,0,0,1,0,11.4804022732647,4519975,15.3240170208197,15.3240170208197,200,4,2,2,2
"2194","2017033691_1","2017033691","浙江省",1,69,1,3,0,0,1,0,11.8782627819876,1382800,14.1396209870296,14.1396209870296,7000,5,0,2,2
"2195","2017033701_1","2017033701","浙江省",1,65,1,2,1,0,1,0,11.5088320985654,1341617,14.1093861608479,13.8171262520274,124157,4,0,0,0
"2196","2017033747_1","2017033747","上海市",0,73,1,2,0,0,1,1,10.7011838845307,50637,10.832437813357,10.832437813357,5908,5,0,1,0
"2197","2017033770_1","2017033770","上海市",0,67,1,3,0,0,1,0,11.2947694551671,2207161.5,14.607217858819,14.607217858819,100268.375,5,2,0,2
"2198","2017033799_1","2017033799","上海市",1,63,0,4,0,0,1,0,10.6782147200885,4002699,15.2024794415427,15.1856605472045,29,5,0,1,0
"2199","2017033849_1","2017033849","安徽省",1,76,1,2,0,0,1,0,10.3417424834673,205557,12.2334786467206,12.2334786467206,2600,5,2,2,0
"2200","2017033932_1","2017033932","江苏省",0,66,1,6,0,0,1,0,10.9455294897158,6082891,15.6209906343522,15.6209906343522,374391,4,0,1,0
"2201","2017034021_1","2017034021","上海市",1,65,1,3,0,0,1,0,11.4069981220295,3667811,15.1151055843134,15.1151055843134,526000,5,1,1,0
"2202","2017034034_2","2017034034","浙江省",1,40,1,3,1,0,1,0,11.2384646675014,852444.5,13.6558633833812,13.6119692462229,102254,1,2,2,2
"2203","2017034058_1","2017034058","上海市",1,70,1,8,0,0,1,0,11.9160545132808,5043000,15.4335117010589,15.4335117010589,627000,4,1,1,0
"2204","2017034062_1","2017034062","江苏省",1,62,0,3,1,11,1,0,11.174055355749,5229223.5,15.469773354655,15.469773354655,120573.7421875,3,0,0,2
"2205","2017034063_1","2017034063","上海市",0,82,0,7,0,0,1,0,12.774345141528,4646755,15.3516796844909,15.3473663164116,1114655,4,2,1,2
"2206","2017034079_1","2017034079","上海市",0,60,1,6,1,12,1,0,11.8908840468105,1492150,14.2157285908854,14.2157285908854,179000,4,0,0,2
"2207","2017034160_2","2017034160","浙江省",0,57,1,3,0,0,1,0,11.9869460155739,2038945,14.5279430751859,14.5279430751859,1948645,4,0,1,1
"2208","2017034163_2","2017034163","安徽省",1,51,1,4,1,3,1,0,9.62405469489272,411665,12.9279651907849,12.9279651907849,41965,3,1,0,0
"2209","2017034178_1","2017034178","上海市",1,28,0,3,1,4,1,0,11.4708318289232,1429888,14.1731066774905,14.009338989344,570988,3,1,1,1
"2210","2017034311_2","2017034311","安徽省",0,67,1,3,0,0,1,0,11.550076730601,276850,12.5312311222511,12.5312311222511,65300,5,1,1,0
"2211","2017034333_1","2017034333","江苏省",1,65,1,3,1,0,1,1,9.38994992126666,205500,12.2332013129184,12.2332013129184,30000,5,2,2,0
"2212","2017034345_1","2017034345","浙江省",1,31,1,6,1,0,1,0,10.9819693437583,1197749,13.9959545198463,13.9959545198463,73677,2,0,0,0
"2213","2017034360_1","2017034360","上海市",1,67,1,3,0,0,1,0,12.4155228697124,5652593,15.5476249358959,15.5476249358959,1352792.75,5,1,1,0
"2214","2017034381_1","2017034381","浙江省",1,30,1,6,1,13,1,0,11.1927202008129,6486900,15.6852953166301,15.6852953166301,750400,1,0,1,1
"2215","2017034481_2","2017034481","江苏省",1,61,1,2,1,7,1,0,13.7390074119782,5528280,15.525387294377,15.525387294377,224780.1875,5,1,2,2
"2216","2017034527_1","2017034527","浙江省",0,50,1,6,1,11,1,0,12.4746519316774,3958896,15.1914757564833,15.1914757564833,1725396,4,1,1,2
"2217","2017034545_2","2017034545","浙江省",1,45,1,2,1,3,1,0,10.6919449129004,1017453,13.8328130035858,13.7401973983253,39704,3,2,2,0
"2218","2017034608_1","2017034608","上海市",1,61,1,6,1,2,1,0,15.078008275378,4810117,15.3862319661104,15.3862319661104,2042993,5,1,1,1
"2219","2017034619_2","2017034619","上海市",1,42,1,3,1,0,1,0,10.9481714991787,3143214,14.960756401276,14.960756401276,188414,5,1,0,0
"2220","2017034727_1","2017034727","江苏省",1,76,1,6,0,0,1,0,11.5674136502543,2344150,14.6674334208056,14.6674334208056,804600,5,0,1,2
"2221","2017034734_1","2017034734","浙江省",0,79,0,1,0,0,1,0,10.8493846431666,2030572,14.5238280847263,14.5238280847263,3467,5,0,0,2
"2222","2017034817_1","2017034817","安徽省",1,54,1,6,1,11,1,0,11.6885999790424,1054671,13.8687394279163,13.7089882565836,369272,4,1,1,0
"2223","2017034880_1","2017034880","上海市",1,46,1,3,1,0,1,0,6.91124916823639,761226,13.5426855704157,13.5426855704157,18026,4,1,0,2
"2224","2017034973_1","2017034973","上海市",1,67,1,6,0,0,1,0,12.3506057962625,12501500,16.3413591950731,16.3413591950731,3815000,3,0,1,1
"2225","2017034976_2","2017034976","江苏省",1,48,1,3,1,3,1,0,11.57402056433,825300,13.6235022355808,13.4942193048853,142500,5,0,2,0
"2226","2017035116_1","2017035116","安徽省",1,33,1,5,1,0,1,1,12.7039042110007,2474575,14.7215792220681,14.6373037797286,10125,5,1,0,2
"2227","2017035215_1","2017035215","上海市",0,37,1,7,1,13,1,0,12.4960894902787,11860894,16.2887573281196,16.2887573281196,1306294,2,1,1,1
"2228","2017035308_2","2017035308","上海市",1,38,1,6,1,2,1,0,12.6713777539944,4363600,15.2888079627057,15.2175798381995,2316600,4,1,1,2
"2229","2017035333_1","2017035333","江苏省",1,74,1,3,0,0,1,0,9.67407438820832,216113,12.2835566980202,12.2835566980202,613,5,2,2,0
"2230","2017035406_1","2017035406","上海市",1,47,1,5,1,0,1,0,13.1003406475031,13189115,16.3949024261574,16.2379933380514,1844115,5,1,1,1
"2231","2017035419_1","2017035419","浙江省",1,42,1,7,1,0,1,0,12.6283948707048,1277950,14.0607677895236,-10.3750524623488,359650,3,2,2,0
"2232","2017035440_2","2017035440","江苏省",0,53,1,2,0,0,1,0,9.09380655572023,264200,12.4844616710704,12.4844616710704,49200,5,0,0,0
"2233","2017035457_2","2017035457","上海市",1,59,1,7,1,6,1,0,11.2649127229767,6714029.5,15.7197098503165,15.7197098503165,416529.59375,3,1,1,1
"2234","2017035482_1","2017035482","浙江省",0,65,0,1,0,0,1,0,11.9963079469061,561912,13.2391005329854,13.2391005329854,88312,3,0,1,2
"2235","2017035496_2","2017035496","浙江省",1,32,1,6,1,6,1,0,11.8626311801522,4421762,15.302048817151,15.302048817151,353662,4,0,2,0
"2236","2017035559_2","2017035559","上海市",1,80,1,6,0,0,1,0,11.8033462836305,3068097,14.9365680576579,14.9365680576579,45997,5,2,2,0
"2237","2017035664_2","2017035664","江苏省",1,72,1,1,1,0,0,1,-6.79122146272619,77869,11.2627832065726,11.2274941909036,0,5,2,2,2
"2238","2017035731_2","2017035731","上海市",1,81,1,3,1,0,1,1,12.618149183226,5389457,15.4999551956953,15.4999551956953,416015,5,2,2,0
"2239","2017035772_31","2017035772","江苏省",1,55,1,4,1,0,1,0,11.8396755946932,3301336,15.0098377929925,14.99457654676,139436,4,1,2,2
"2240","2017035785_1","2017035785","上海市",1,66,1,3,0,0,1,0,11.5947929970231,4715408,15.3663460026496,15.3663460026496,201058,1,2,1,0
"2241","2017035802_1","2017035802","上海市",0,51,0,4,0,0,1,0,10.3036050543177,8700,9.07107830464268,9.07107830464268,0,5,2,1,0
"2242","2017035832_2","2017035832","江苏省",1,47,1,8,1,3,1,0,12.2743619362289,2703081,14.8099027915133,14.7209752997076,188781,5,1,1,2
"2243","2017035838_2","2017035838","江苏省",1,67,1,2,1,3,1,1,10.7005892608159,856400,13.6604928356977,13.6604928356977,62000,5,2,2,0
"2244","2017035895_2","2017035895","上海市",1,36,1,8,1,8,1,0,13.2855530818823,6388020,15.6699349191825,15.5169842041418,1100020,3,1,1,1
"2245","2017035930_2","2017035930","江苏省",1,47,1,3,1,3,0,0,10.9409069671428,672037,13.4180686775134,13.4180686775134,36666,5,2,2,0
"2246","2017036003_1","2017036003","上海市",0,75,1,5,0,0,1,0,11.7983938389987,2041000,14.528950441792,14.528950441792,31000,3,1,0,0
"2247","2017036046_2","2017036046","上海市",1,64,1,4,0,0,1,0,-10.939585935815,6555321,15.6957876442327,15.6957876442327,1039821.125,3,1,1,1
"2248","2017036208_1","2017036208","上海市",1,61,0,5,0,0,1,0,-11.857638651493,2808903,14.8483045736283,14.8483045736283,296753,2,1,1,0
