"","id","hhid","prov","male","age","marriage","edu","edu_p","health","work","industry","insurance","rural","total_income","t_income","total_asset","t_asset","nasset","net_asset","fina_asset","house_asset","risk_aver","finknow","finknow_int","finknow_inf","finknow_risk","finance_inf","ind_business","house","numhouse","cash","current_dep","time_dep","stock","stock_a","bond","bond_a","fund","fund_a","inter_fin","inter_fin_a","fin_planning","fin_planning_a","derivative","der_a","golden","golden_a","nonrmb","nonrmb_a","riskasset","pro_stock","fin_market","pro_fin_market","t_income2","age2"
"1361","2015015347_2","2015015347","浙江省",1,71,1,2,2,4,1,0,1,1,1800,7.49554194388426,292650,12.5867326347194,292650,12.5867326347194,10000,2e+05,5,0,0,0,0,1,0,1,2,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56.1831490325282,5041
"1362","2015015354_2","2015015354","浙江省",0,57,1,2,2,5,0,0,1,1,2400,7.78322401633604,685574,13.4380117225594,535574,13.1910943479316,770,678904,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.5785760884701,3249
"1363","2015015375_1","2015015375","浙江省",1,93,1,1,1,3,0,0,0,0,2101.75,7.65052561001541,510557,13.1432575655938,510557,13.1432575655938,1000,508337,5,0,0,0,0,1,0,1,1,500,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58.5305421095016,8649
"1364","2015015377_21","2015015377","浙江省",0,82,0,2,2,3,0,0,1,0,237035,12.3759630885386,2076018,14.5459621937506,2072236,14.5441387754893,146518,1440000,3,0,0,0,0,2,1,1,2,18,10000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,153.164462368871,6724
"1365","2015015390_2","2015015390","浙江省",1,45,1,3,3,4,1,0,1,0,25272.095703125,10.137456129398,2631351,14.7830079604743,2631351,14.7830079604743,679365.9375,750000,5,0,0,0,0,1,1,1,1,131784,363456,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,102.76801677547,2025
"1366","2015015543_2","2015015543","浙江省",1,50,1,7,7,4,1,13,1,0,178116.5,12.0901931095682,4075660,15.2205432547327,3375660,15.0321014187258,961560,2700000,3,3,1,1,1,4,0,1,2,5000,25000,10000,1,2000,0,0,1,17000,1,0,1,5e+05,0,0,0,0,0,0,519000,0.0021,1,0.5397,146.17276942665,2500
"1367","2015015547_2","2015015547","浙江省",1,62,1,2,2,3,0,0,1,0,236974.015625,12.3757057753934,558757,13.2334699527956,198757,12.1998382520222,97780,379417,5,1,0,1,0,3,1,1,2,0,92855,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,153.158093439106,3844
"1368","2015015567_1","2015015567","浙江省",0,52,1,3,3,3,0,0,1,0,152550,11.9352476901448,1546600,14.2515695311571,986600,13.8020199677818,71600,1400000,5,0,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,1,8000,0,0,0,0,0,0,0,0,8000,0,1,0.1117,142.450137425107,2704
"1369","2015015638_1","2015015638","安徽省",1,73,1,3,3,3,0,0,1,0,72053.3203125,11.1851616838149,1176377,13.9779499342978,1176377,13.9779499342978,7127,1150000,5,0,0,0,0,1,0,1,1,2000,377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.10784189308,5329
"1370","2015015647_1","2015015647","安徽省",0,67,0,7,7,4,0,0,1,0,72710,11.1942342056441,1102768,13.9133339406633,1102768,13.9133339406633,56768,1e+06,5,0,0,0,0,1,0,1,1,1000,10000,45000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,125.310879450812,4489
"1371","2015015649_1","2015015649","安徽省",1,86,1,2,2,3,0,0,1,0,184375,12.1247270060762,1594700,14.2821961887361,1594700,14.2821961887361,853800,7e+05,5,1,1,0,0,4,0,1,1,0,50000,8e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,147.009004971874,7396
"1372","2015015664_2","2015015664","安徽省",1,81,1,7,7,2,0,0,1,0,104722.75,11.5590716607432,1077169,13.8898468611913,1077169,13.8898468611913,106674,968495,4,1,0,1,0,3,0,1,1,0,6500,1e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,133.612137658196,6561
"1373","2015015696_1","2015015696","安徽省",1,49,1,3,3,2,1,3,1,0,91240,11.4212486763983,73494,11.2049590492157,73494,11.2049590492157,48093,0,5,1,0,1,0,1,0,0,1,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.44492132813,2401
"1374","2015015705_1","2015015705","安徽省",1,35,1,3,3,4,1,0,1,0,-15430,-9.64406894535721,1898771,14.4567173927388,1848771,14.430031651969,223021,9e+05,5,2,1,1,0,2,1,1,1,2000,20000,1e+05,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,93.0080658228033,1225
"1375","2015015739_2","2015015739","安徽省",0,69,1,1,1,2,0,0,1,0,35450,10.4758785319603,592413,13.291959305767,592413,13.291959305767,40,588208,4,0,0,0,0,3,0,1,2,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.744031016386,4761
"1376","2015015741_1","2015015741","安徽省",1,69,1,1,1,1,0,0,1,0,6200,8.73230457103318,6111,8.71784570489492,5111,8.53915035876828,800,0,5,0,0,0,0,2,0,0,1,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.253143121287,4761
"1377","2015015744_1","2015015744","安徽省",1,67,1,3,3,1,0,0,1,0,25200,10.1345992734995,49955,10.8188778791671,49955,10.8188778791671,500,0,5,0,0,0,0,1,0,0,1,500,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,102.710102434417,4489
"1378","2015015745_1","2015015745","安徽省",1,49,1,6,6,4,1,12,1,0,168552.5,12.0350025529462,3325330,15.0170794752676,3325330,15.0170794752676,169030,2800000,4,1,0,1,0,2,0,1,2,20000,15000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,144.841286449421,2401
"1379","2015015752_2","2015015752","安徽省",1,42,1,7,7,3,1,13,1,0,137618,11.8322370098795,1201434,13.999026401314,1051434,13.8656655046799,167364,886000,3,1,1,0,0,2,0,1,2,2000,0,0,0,0,0,0,0,0,1,856,1,130000,0,0,0,0,0,0,130856,0,1,0.7819,140.001832657961,1764
"1380","2015015753_1","2015015753","安徽省",1,40,0,4,4,3,1,6,1,0,85026.25,11.3507153113257,633982.5625,13.3597767290979,628382.5625,13.3509044359334,60582.5859375,4e+05,5,0,0,0,0,1,0,1,2,4500,7500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,128.838738078764,1600
"1381","2015015754_2","2015015754","安徽省",1,54,1,3,3,4,1,2,1,0,47148,10.7610468693465,583100,13.2761139772102,583100,13.2761139772102,220000,3e+05,3,0,0,0,0,1,1,1,1,6000,20000,0,0,0,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,1000,0,1,0.0045,115.800129724271,2916
"1382","2015015758_2","2015015758","安徽省",1,58,1,6,6,5,1,13,1,0,40805,10.6165599019033,716335.875,13.4819044351122,716335.875,13.4819044351122,588835.875,1e+05,4,1,1,0,0,1,0,1,1,150000,150000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,112.711344150702,3364
"1383","2015015759_1","2015015759","安徽省",1,68,1,2,2,2,0,0,1,0,63800,11.0635084693329,146354.40625,11.8937863992855,146354.40625,11.8937863992855,39754.4140625,1e+05,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.401219651,4624
"1384","2015015760_2","2015015760","安徽省",1,55,1,2,2,2,0,0,1,0,59549.67578125,10.9945661302892,607526,13.3171502516349,437526,12.9888914115854,23526,567000,5,0,0,0,0,1,0,1,1,600,193,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,120.880484393302,3025
"1385","2015015761_2","2015015761","安徽省",1,56,1,3,3,3,0,0,1,0,329849,12.7063902529654,754494.875,13.5338037645891,754494.875,13.5338037645891,229594.890625,5e+05,5,2,1,1,0,1,0,1,1,5000,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,161.452353260653,3136
"1386","2015015767_1","2015015767","安徽省",0,43,1,1,1,1,1,12,1,0,4807,8.47782846789396,104908,11.5608390545842,34908,10.4604713082832,62707,0,4,0,0,0,0,1,0,0,1,2000,2000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,71.8735755310333,1849
"1387","2015015769_1","2015015769","安徽省",1,64,1,4,4,2,0,0,1,0,59395,10.9919653267236,181038,12.106462232964,36038,10.4923292162868,633,180000,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.823301743895,4096
"1388","2015015780_2","2015015780","安徽省",1,48,1,3,3,2,1,2,1,0,72201,11.1872091752005,234427,12.3648995177647,234427,12.3648995177647,4800,75027,5,2,1,1,0,1,0,1,1,3400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.153649129691,2304
"1389","2015015782_1","2015015782","安徽省",1,73,1,2,2,2,0,0,1,0,1.04999995231628,0.0487901187563683,243010,12.4008578737393,240010,12.3884358681228,2460,7500,5,0,0,0,0,1,0,1,2,0,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00238047568826052,5329
"1390","2015015785_23","2015015785","安徽省",1,77,1,1,1,5,1,0,1,0,186489,12.1361275350933,949050,13.7632167632431,949050,13.7632167632431,160500,5e+05,5,0,0,0,0,1,0,1,1,500,0,160000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.28559154805,5929
"1391","2015015786_2","2015015786","安徽省",1,63,1,2,2,2,0,0,1,0,28641,10.2625945366661,383707,12.857634519488,383707,12.857634519488,36537,320000,5,0,0,0,0,1,0,1,2,100,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105.32084662401,3969
"1392","2015015789_2","2015015789","安徽省",1,88,1,1,3,3,0,0,1,0,65081.75,11.083399450953,335828,12.7243544031155,275828,12.5275327620309,5728,130000,4,0,0,0,0,3,0,1,1,100,500,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,122.841743389385,7744
"1393","2015015790_1","2015015790","安徽省",1,72,1,1,1,5,1,0,1,0,6890,8.8378263640077,92329,11.4331135639921,82329,11.318478693978,0,83290,3,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.1071748403496,5184
"1394","2015015792_1","2015015792","安徽省",0,54,1,2,2,2,0,0,1,0,475595.5,13.0723229820215,736269.125,13.5093509898415,736269.125,13.5093509898415,594269.125,0,5,0,0,0,0,1,0,1,1,2000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.885628146286,2916
"1395","2015015794_2","2015015794","安徽省",1,42,1,3,3,3,1,3,1,0,70442.25,11.1625485041784,244696,12.4077719027504,244696,12.4077719027504,163014,76552,5,0,0,0,0,2,0,1,2,600,3500,150000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,124.602489108135,1764
"1396","2015015796_2","2015015796","安徽省",1,64,1,4,4,4,0,0,1,0,70545,11.1640060830473,489677,13.1015012690563,489677,13.1015012690563,84200,2e+05,4,0,0,0,0,2,0,1,1,2000,6000,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,124.635031822316,4096
"1397","2015015798_1","2015015798","安徽省",1,70,1,2,2,5,1,0,1,0,7675,8.9457235724554,143101,11.8713059536403,143101,11.8713059536403,300,90000,4,0,0,0,0,1,0,1,1,300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.0259702347842,4900
"1398","2015015801_1","2015015801","安徽省",1,77,1,1,1,5,0,0,1,0,47475,10.7679585356805,69270,11.1457671910167,69270,11.1457671910167,1000,50000,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.948931026134,5929
"1399","2015015802_2","2015015802","安徽省",1,74,1,2,2,3,0,0,1,0,3960,8.28399930424853,5172,8.55101473989175,5172,8.55101473989175,4412,0,5,0,0,0,0,1,0,1,1,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.6246444727901,5476
"1400","2015015803_3","2015015803","安徽省",1,55,1,3,3,3,1,2,1,0,108678.671875,11.5961508429559,340761,12.7389366307692,340761,12.7389366307692,64061,175000,5,1,1,0,0,1,0,1,1,250,8293,20310,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,134.470714372586,3025
"1401","2015015807_1","2015015807","安徽省",0,54,1,3,3,5,1,7,1,1,56912,10.9492614941882,122697,11.7174731805223,122697,11.7174731805223,61000,50000,4,0,0,0,0,1,0,1,1,500,0,60000,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119.886327268113,2916
"1402","2015015811_1","2015015811","安徽省",1,70,1,2,2,3,1,0,1,1,650,6.47697236288968,20904,9.94769580720045,20904,9.94769580720045,13370,3000,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41.9511709896368,4900
"1403","2015015814_1","2015015814","安徽省",0,75,1,1,1,1,1,0,1,1,6521,8.7827830173932,2924,7.98070782086967,2924,7.98070782086967,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.1372775306104,5625
"1404","2015015816_1","2015015816","安徽省",0,77,1,1,1,4,0,0,1,1,13940,9.54251768431451,56084,10.934605845841,56084,10.934605845841,0,50000,5,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.0596437554552,5929
"1405","2015015819_2","2015015819","安徽省",1,45,1,2,2,2,1,0,1,1,14678,9.59410505310501,36084,10.4936048327765,26084,10.1690773785131,507,30000,5,0,0,0,0,3,0,1,1,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.046851770015,2025
"1406","2015015820_2","2015015820","安徽省",1,48,1,2,2,3,1,0,1,1,5500.1748046875,8.61253515338596,261516,12.4742507460838,251216,12.4340684058153,816,1e+05,5,0,0,0,0,1,0,1,1,500,50,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,74.1757617683089,2304
"1407","2015015822_1","2015015822","安徽省",1,41,1,2,2,3,1,0,1,1,17292.5,9.75802816047474,272210,12.5143291062176,272210,12.5143291062176,6840,150000,4,0,0,0,0,1,0,1,1,0,5000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,95.219113580618,1681
"1408","2015015823_2","2015015823","安徽省",1,57,1,3,3,3,0,0,1,1,73563,11.2058974609209,89470,11.4016586525416,79470,11.2831348709342,19360,50000,4,0,0,0,0,1,0,1,1,8000,8000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.572137904674,3249
"1409","2015015824_1","2015015824","安徽省",1,57,1,4,4,5,1,13,1,1,94120,11.4523258428413,709238,13.471946433247,709238,13.471946433247,46187,1e+05,4,2,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.155767210611,3249
"1410","2015015827_32","2015015827","安徽省",0,31,1,1,1,4,1,2,1,1,38210,10.5508525404409,16000,9.68034400122192,16000,9.68034400122192,1000,15000,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.320489330129,961
"1411","2015015829_1","2015015829","安徽省",1,44,1,3,6,4,1,13,1,1,45540,10.7263463396177,494335,13.1109687039904,284335,12.5579083994532,110789,250000,4,0,0,0,0,1,0,1,1,2000,20000,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,115.054505797431,1936
"1412","2015015830_1","2015015830","安徽省",1,72,0,2,2,3,1,0,1,1,65835,11.0949068907904,479259,13.0799964400743,479259,13.0799964400743,2759,65000,5,0,0,0,0,1,0,1,1,500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.096958915309,5184
"1413","2015015833_1","2015015833","安徽省",1,77,1,2,2,3,1,0,1,1,16202.5,9.69292083030187,661701,13.4025690712579,661701,13.4025690712579,28440,20000,5,0,0,0,0,1,0,1,1,25000,3000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.9527142224999,5929
"1414","2015015839_2","2015015839","安徽省",1,70,1,2,2,2,1,0,1,1,20681,9.93697068335268,215251,12.2795600680399,215251,12.2795600680399,140000,60000,5,0,0,0,0,1,0,1,1,40000,0,1e+05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7433863618106,4900
"1415","2015015841_1","2015015841","安徽省",1,53,1,2,2,5,1,3,1,1,122345.7265625,11.7146061402878,64928,11.0810342426255,14928,9.61099392308713,6528,45000,3,0,0,0,0,1,0,1,1,300,3636,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,137.231997022068,2809
"1416","2015015847_2","2015015847","安徽省",1,72,1,4,4,3,0,0,1,0,66250,11.1011907438485,870500,13.6768230381904,870500,13.6768230381904,251000,6e+05,5,1,0,1,0,1,0,1,1,1000,1e+05,1e+05,0,0,0,0,0,0,0,0,1,50000,0,0,0,0,0,0,50000,0,1,0.1992,123.236435931307,5184
"1417","2015015856_2","2015015856","安徽省",1,52,1,4,4,3,1,2,1,0,55556.3984375,10.925153971828,747536.75,13.5245387469181,737536.75,13.5110711964631,174186.765625,571500,4,3,1,1,1,2,0,1,1,1000,400,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,119.35898930815,2704
"1418","2015015859_1","2015015859","安徽省",1,55,1,6,6,2,1,13,1,0,107375,11.5840826592866,1077169.25,13.8898470932812,1077169.25,13.8898470932812,512969.21875,550000,5,2,1,1,0,5,0,1,1,6000,50000,380000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.190971057184,3025
"1419","2015015867_1","2015015867","安徽省",1,68,1,7,7,3,0,0,1,0,75320,11.2295009827711,709533,13.4723622861285,709533,13.4723622861285,272800,414733,5,2,0,1,1,1,0,1,1,0,0,0,1,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0.1833,1,0.1833,126.101692322057,4624
"1420","2015015873_1","2015015873","安徽省",0,36,1,3,3,4,0,0,1,0,18007,9.7985158501695,682200,13.4330781489667,430200,12.9720054958158,80500,580000,5,0,0,0,0,1,1,1,1,2000,2000,0,1,25000,0,0,0,0,1,0,1,25000,0,0,0,0,0,0,50000,0.3106,1,0.6211,96.010912866023,1296
"1421","2015015901_1","2015015901","安徽省",1,52,1,3,3,3,1,2,1,0,52240,10.8636037639503,1321630,14.0943763812491,1291630,14.0714155446018,114500,1200000,1,1,0,1,0,1,0,1,2,300,0,0,0,0,0,0,0,0,1,1000,0,0,0,0,0,0,0,0,1000,0,1,0.0087,118.017886740115,2704
"1422","2015015920_1","2015015920","安徽省",0,42,0,6,6,3,1,2,1,0,57729.5859375,10.9635250756319,622760,13.3419164908036,482760,13.0872749147318,112310,5e+05,2,3,1,1,1,3,0,1,1,200,1882,0,1,1000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1000,0.0089,1,0.0089,120.198882084009,1764
"1423","2015015933_1","2015015933","安徽省",1,71,1,6,6,4,0,0,1,0,104105,11.5531552841893,590100,13.2880472930453,590100,13.2880472930453,34600,5e+05,4,2,0,1,1,4,0,1,1,3000,30000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.475397020591,5041
"1424","2015015948_2","2015015948","安徽省",1,46,1,6,6,4,1,2,1,0,198885,12.2004820472169,2288340,14.6433372218403,2288340,14.6433372218403,1273600,8e+05,3,2,1,1,0,3,1,1,1,1000,10000,0,0,0,0,0,0,0,1,20000,1,7e+05,0,0,0,0,0,0,720000,0,1,0.5653,148.851762184463,2116
"1425","2015015963_1","2015015963","安徽省",1,63,1,4,4,4,1,0,1,0,68735,11.1380138099055,257200,12.4576092713456,257200,12.4576092713456,2e+05,30000,3,1,1,0,0,2,0,1,2,1e+05,10000,90000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.055351629646,3969
"1426","2015015966_2","2015015966","安徽省",1,57,1,3,3,3,0,0,1,0,5580,8.62694405537536,358601,12.7899656287717,358601,12.7899656287717,258800,50000,4,0,0,0,0,2,0,1,1,1000,30000,15000,0,0,0,0,0,0,1,10000,0,0,0,0,0,0,0,0,10000,0,1,0.0386,74.4241637345762,3249
"1427","2015015970_1","2015015970","安徽省",1,60,1,3,1,3,0,0,1,0,27172,10.2099423103112,401352,12.9025941267291,401352,12.9025941267291,52001,180000,3,1,1,0,0,3,0,1,1,10000,20000,20000,0,0,0,0,0,0,1,1001,0,0,0,0,0,0,0,0,1001,0,1,0.0192,104.242921979883,3600
"1428","2015015972_1","2015015972","安徽省",1,72,1,2,2,3,1,0,1,0,69094.90625,11.1432362914091,120113,11.6961882453409,120113,11.6961882453409,39372,61422,4,0,0,0,0,1,0,1,1,20000,18008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.171715046177,5184
"1429","2015015973_2","2015015973","安徽省",1,65,1,2,2,3,1,0,0,0,62588,11.0443288454219,434518,12.981992649757,434518,12.981992649757,451,305045,5,0,0,0,0,1,1,1,1,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.977199645819,4225
"1430","2015015974_2","2015015974","安徽省",1,67,1,2,2,3,1,0,1,0,128416,11.7630302730666,687795,13.4412461073988,687795,13.4412461073988,213895,250000,5,0,0,0,0,3,0,1,2,60000,60000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.368881205082,4489
"1431","2015015976_1","2015015976","安徽省",0,70,0,2,2,1,0,0,1,0,3304.64990234375,8.10308581697552,219699,12.300013706701,219699,12.300013706701,4250,198809,5,0,0,0,0,1,0,1,1,800,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.6599997572698,4900
"1432","2015015977_1","2015015977","安徽省",1,79,0,2,2,3,0,0,1,0,5354,8.5855992240803,74401,11.2172246615911,74401,11.2172246615911,23000,39942,3,0,0,0,0,1,0,1,1,3000,20000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73.7125140365282,6241
"1433","2015015978_1","2015015978","安徽省",1,66,1,2,2,3,1,0,0,0,93185,11.4423420435148,231478,12.3522401155952,231478,12.3522401155952,58600,150000,5,0,0,0,0,1,0,1,1,3000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.927191440786,4356
"1434","2015015979_2","2015015979","安徽省",1,57,1,4,4,3,1,2,1,0,128764.3125,11.7657389773962,572728,13.2581661884039,572728,13.2581661884039,173228,380000,3,1,1,0,0,1,0,1,1,70170,0,58554,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,138.432613684219,3249
"1435","2015015980_1","2015015980","安徽省",1,55,1,3,3,3,1,13,1,0,227075,12.3330356383704,1176650,13.9781819758351,976650,13.7918836273331,87050,350000,3,1,0,1,0,2,1,1,2,2000,50000,0,0,0,0,0,0,0,1,20000,0,0,0,0,0,0,0,0,20000,0,1,0.2298,152.103768057315,3025
"1436","2015015981_2","2015015981","安徽省",1,56,1,3,3,3,1,3,1,0,33888,10.4308162484011,1308526,14.0844118708352,1308526,14.0844118708352,250260,850000,5,0,0,0,0,1,0,1,1,3500,18000,25000,0,0,0,0,0,0,0,0,1,2e+05,0,0,0,0,0,0,2e+05,0,1,0.7992,108.801927607909,3136
"1437","2015015982_1","2015015982","安徽省",1,67,1,3,3,2,1,0,1,0,19291,9.86739394488789,77145,11.2534420468771,77145,11.2534420468771,5000,60000,4,1,0,1,0,2,0,1,1,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.3654632636102,4489
"1438","2015015983_2","2015015983","安徽省",0,75,1,2,2,3,1,0,1,0,10389.900390625,9.24858949700449,190442,12.1571029652487,190442,12.1571029652487,1560,166232,5,0,0,0,0,2,0,1,1,160,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.5364076841017,5625
"1439","2015015985_1","2015015985","安徽省",1,64,1,4,4,4,1,0,1,0,23868,10.080293928642,199434,12.203238633509,199434,12.203238633509,81033,1e+05,5,0,0,0,0,1,0,1,1,1000,0,80000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101.612325687816,4096
"1440","2015015988_2","2015015988","安徽省",1,66,1,2,2,3,1,0,1,1,11535,9.35314117060785,244681,12.4077106003189,244681,12.4077106003189,40071,2e+05,1,1,1,0,0,2,0,1,1,71,30000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87.4812497573197,4356
"1441","2015015989_1","2015015989","安徽省",1,64,0,1,1,3,1,0,1,1,20650,9.93547059838918,748125,13.5253253552944,748125,13.5253253552944,16100,7e+05,5,0,0,0,0,1,0,1,1,400,10000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.7135760114558,4096
"1442","2015015990_1","2015015990","安徽省",0,65,0,1,1,3,1,0,1,1,19594,9.88297867590459,150591,11.922322831606,150591,11.922322831606,12000,50000,5,0,0,0,0,1,0,1,1,2000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.6732675083848,4225
"1443","2015015991_1","2015015991","安徽省",1,47,1,3,3,3,1,0,1,1,63421.5,11.0575581996575,1449139.75,14.1864806624769,1349139.75,14.11497772508,110339.796875,5e+05,5,0,0,0,0,1,1,1,2,66800,5000,0,0,0,0,0,0,0,1,2000,0,0,0,0,0,0,0,0,2000,0,1,0.0181,122.269593338812,2209
"1444","2015015992_1","2015015992","安徽省",1,70,1,5,5,3,0,0,1,1,62458.5,11.0422576151789,1137400,13.9442555138548,1137400,13.9442555138548,283400,825000,5,0,0,0,0,2,0,1,1,150000,11000,120000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.931453239976,4900
"1445","2015015995_2","2015015995","安徽省",1,64,1,3,3,1,0,0,1,1,19879.69921875,9.89745435025456,88911,11.3953911483807,88911,11.3953911483807,24928,40000,5,0,0,0,0,1,0,1,1,20000,4200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.9596026153729,4096
"1446","2015015997_1","2015015997","安徽省",1,65,1,2,2,2,1,0,1,1,60019,11.0024164577426,291266,12.5819922179755,291266,12.5819922179755,83137,89251,5,1,0,1,0,1,0,1,1,2200,0,0,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,6,0,1,1e-04,121.053167909605,4225
